availability,size,total_sqft,bath,balcony,Pincode,price
18,4,1065,2,1,560024,36
18,4,400,1,1,560024,10.25
18,4,1465,2,1,560024,75
18,4,900,2,1,560024,41
18,4,1800,3,2,560024,95
18,4,1175,2,2,560024,83
18,4,6729,4,0,560024,900
18,4,1500,4,1,560024,360
18,4,1050,2,0,560024,59
18,4,1400,2,2,560024,40.43
18,4,1650,3,1,560024,150
18,4,1827,3,2,560024,97
18,4,1930,4,2,560024,122
18,4,883,2,1,560024,37
18,4,550,1,1,560024,16.75
18,4,1400,2,1,560024,40.44
18,4,1350,4,1,560024,310
18,4,1290,2,3,560024,38.69
18,4,1021,3,2,560024,59
18,4,1158,2,1,560024,55
18,4,1200,4,1,560024,99
18,4,1400,2,2,560024,135
18,4,2400,3,0,560024,200
18,4,1200,2,1,560024,57.9
18,4,1520,3,2,560024,125
18,4,2710,3,2,560024,177
18,4,1150,2,2,560024,57
18,4,1101,2,2,560024,37
18,4,1200,2,3,560024,110
18,4,1252,2,1,560024,92
18,4,1650,3,2,560024,85
18,4,1270,2,2,560024,80
18,4,992,2,1,560024,70
18,4,2000,3,2,560024,85
18,4,893,2,2,560024,34.5
18,4,1075,2,1,560024,41.49
18,4,3200,7,0,560024,150
18,4,1190,2,1,560024,42
18,4,800,2,0,560024,60
18,4,1814,3,3,560024,63
18,4,1400,3,2,560024,98
18,4,1400,6,3,560024,252
18,4,1344,2,0,560024,56
18,4,5400,5,3,560024,475
18,4,1843,3,2,560024,95
18,4,1138,2,1,560024,32
18,4,1495,2,2,560023,70
18,4,880,2,1,560023,19
18,4,1396,3,1,560023,74
18,4,1610,2,3,560023,119
18,4,1050,2,2,560023,55
18,4,1410,2,2,560023,43.71
18,4,1050,2,2,560023,37.8
18,4,1310,2,1,560023,85
18,4,1104,2,2,560023,58
18,4,1165,2,1,560023,67
18,4,1027,2,2,560023,44
18,4,1310,2,3,560023,60
18,4,1052,2,2,560023,52
18,4,1464,3,2,560023,56
18,4,1000,2,2,560023,45
18,4,2240,3,2,560023,300
18,4,1150,2,1,560023,38.08
18,4,2019,3,1,560023,70.67
18,4,986,2,1,560023,31
18,4,1350,1,1,560023,145
18,4,800,8,0,560023,140
18,4,1893,4,2,560023,95
18,4,1318,3,2,560023,56
18,4,1325,2,2,560023,58
18,4,800,2,1,560023,33
18,4,1300,3,2,560022,42.25
18,4,1300,2,2,560022,60
18,4,1010,2,1,560022,52
18,4,1260,2,3,560022,75
18,4,2500,4,0,560022,170
18,4,1520,3,1,560022,165
18,4,1665,3,0,560022,85
18,4,1800,3,0,560022,80
18,4,1197,2,1,560022,75
18,4,1050,2,2,560022,45
18,4,910,4,2,560022,194
18,4,1241,2,1,560022,68
18,4,1567,2,3,560022,62
18,4,1747,3,1,560022,110
18,4,1475,2,2,560022,55
18,4,600,4,1,560022,70
18,4,1524,4,2,560022,400
18,4,980,2,1,560022,51
18,4,966,2,1,560022,58
18,4,2360,3,2,560022,185
18,4,1112,2,1,560022,62
18,4,550,1,1,560022,16
18,4,1760,3,3,560022,90
18,4,1830,2,3,560022,113
18,4,1175,2,1,560022,67.77
18,4,1175,2,1,560022,41
18,4,1025,2,2,560022,45
18,4,1232,2,1,560022,80
18,4,1010,2,2,560022,57
18,4,1273,2,2,560022,60
18,4,1590,2,2,560022,102
18,4,1100,2,1,560022,58.5
18,4,1252,2,1,560022,65
18,4,2615,5,3,560022,222
18,4,1200,6,0,560022,140
18,4,1322,2,1,560022,77.9
18,4,1000,1,1,560022,60
18,4,1755,3,2,560022,117
18,4,1135,2,2,560022,46
18,4,1200,10,2,560022,180
18,4,1200,4,1,560022,125
18,4,1260,2,2,560022,85.5
18,4,3250,5,2,560022,395
18,4,3500,4,2,560022,550
18,4,1200,6,2,560022,110
18,4,1100,2,1,560022,53
18,4,1305,3,1,560022,65
18,4,1236,2,1,560022,50
18,4,1125,1,2,560022,45
18,4,1075,2,2,560022,32.25
18,4,2000,3,2,560022,85
18,4,772,5,1,560022,60
18,4,2999.97,6,0,560022,110
18,4,1150,2,2,560022,42
18,4,1440,4,1,560022,240
18,4,1085,2,1,560022,43.4
18,4,1785,3,0,560022,165
18,4,2475,4,3,560022,300
18,4,1930,4,2,560022,120
18,4,600,4,1,560022,70
18,4,800,1,0,560022,45
18,4,2450,3,2,560022,110
18,4,1200,4,0,560022,120
18,4,1920,3,3,560022,122
18,4,1085,2,2,560022,34.2
18,4,760,1,2,560022,50.4
18,4,1201,2,3,560022,80
18,4,1615,3,2,560022,97
18,4,1289,2,0,560022,70
18,4,1991,4,2,560022,100
18,4,1377,2,2,560022,80
18,4,2880,3,2,560022,560
18,4,1892,3,2,560022,200
18,4,2176,3,3,560022,348
18,4,663,1,0,560022,32.82
18,4,1165,2,1,560022,33.65
18,4,3554,4,1,560022,340
18,4,1260,2,1,560022,45.5
18,4,1095,2,1,560022,39
18,4,1050,2,2,560022,65
18,4,1176,2,2,560022,50
18,4,1801,3,2,560022,115
18,4,1315,2,3,560022,55
18,4,1194,2,2,560022,46
18,4,2400,2,1,560022,125
18,4,1308,2,3,560022,53
18,4,4250,4,2,560022,610
18,4,1806,6,2,560022,116
18,4,3671,4,1,560022,220
18,4,2144,3,2,560022,140
18,4,1065,2,3,560022,33.75
18,4,1205,2,1,560022,67
18,4,1160,2,2,560022,40.58
18,4,750,4,2,560021,90
18,4,1194,2,2,560021,47
18,4,1200,3,1,560021,56.53
18,4,1681,3,3,560021,69
18,4,1130,2,1,560021,32.64
18,4,3633,5,1,560021,335
18,4,1843,3,2,560021,90
18,4,1065,2,1,560021,30.75
18,4,1885,3,2,560021,85.52
18,4,1500,2,2,560020,45
18,4,1210,2,2,560020,69
18,4,1126,2,1,560020,39.4
18,4,1357,2,2,560020,59
18,4,1451,2,2,560020,46.4
18,4,1600,3,3,560020,185
18,4,950,2,1,560020,55
18,4,960,2,2,560020,48
18,4,1625,3,3,560020,92
18,4,2200,4,1,560019,150
18,4,1607,2,2,560019,112
18,4,900,2,1,560019,46.29
18,4,1080,2,2,560019,38
18,4,2300,3,1,560019,250
18,4,1708,3,0,560019,64.05
18,4,2500,5,2,560019,185
18,4,1690,2,2,560019,116
18,4,2100,3,0,560019,145
18,4,1269,2,2,560018,97
18,4,1243,2,2,560018,46
18,4,1890,3,2,560018,84
18,4,1165,2,1,560018,33.64
18,4,1196,2,2,560018,56.81
18,4,1194,2,2,560018,47
18,4,1630,3,2,560018,110
18,4,1063,2,1,560018,42.52
18,4,1025,2,1,560018,39.98
18,4,1067,2,1,560018,38
18,4,1299,2,1,560018,89.63
18,4,1343,2,1,560018,76
18,4,1330,2,2,560018,44
18,4,1524,2,3,560018,72
18,4,2236,4,2,560018,153
18,4,2955,3,0,560017,235
18,4,1410,2,2,560017,45.12
18,4,1581,3,3,560017,76
18,4,1205,2,1,560017,79
18,4,1270,2,2,560017,95.25
18,4,1353,2,2,560017,110
18,4,1200,2,1,560017,68
18,4,1250,2,1,560017,70
18,4,1950.2,3,2,560017,261
18,4,1157,2,1,560017,69
18,4,1000,2,2,560017,40
18,4,602,1,1,560017,33
18,4,3000,4,0,560017,900
18,4,1108,2,0,560017,66.46
18,4,1040,2,1,560017,68
18,4,1451,2,1,560017,87
18,4,1196,2,2,560017,40.54
18,4,850,1,1,560017,37.32
18,4,2171.66,3,2,560017,298
18,4,900,2,1,560017,40
18,4,720,1,1,560017,33
18,4,1573,3,2,560017,115
18,4,1026,2,1,560017,60.8
18,4,1400,2,2,560017,78
18,4,1400,2,2,560017,40.44
18,4,2100,3,1,560017,147
18,4,1150,2,1,560016,48.5
18,4,1500,3,2,560016,88
18,4,2400,3,2,560016,380
18,4,1200,3,2,560016,240
18,4,1790,3,2,560016,105
18,4,1125,2,2,560016,75
18,4,1100,2,1,560016,50
18,4,1105,2,2,560016,57
18,4,1110,2,2,560016,46.5
18,4,708,1,1,560016,41
18,4,1027,2,2,560016,44
18,4,1600,3,1,560016,100
18,4,3122,6,2,560016,250
18,4,1205,2,2,560016,37
18,4,1450,2,2,560016,73
18,4,750,4,2,560016,125
18,4,540,1,0,560016,22
18,4,1200,2,2,560016,42
18,4,1200,5,1,560016,260
18,4,1837,2,2,560016,95
18,4,1346,2,1,560016,76.01
18,4,1012,2,1,560016,68
18,4,1950.2,3,2,560016,193
18,4,1125,2,2,560016,55
18,4,1500,2,2,560016,60
18,4,1197,2,1,560016,79.9
18,4,1230,2,2,560016,31.37
18,4,1100,2,2,560016,47
18,4,1563,2,2,560016,52
18,4,2240,4,1,560016,700
18,4,3729,4,2,560016,384
18,4,1600,3,1,560016,120
18,4,1715,3,3,560016,120
18,4,2400,4,1,560016,180
18,4,1151,2,2,560016,42.5
18,4,1200,6,2,560016,220
18,4,1123,2,2,560016,60
18,4,1276,2,1,560016,69.5
18,4,1315,2,3,560016,77
18,4,1270,2,2,560016,50.79
18,4,1325,2,2,560016,52
18,4,1600,3,2,560016,63.2
18,4,1660,3,2,560016,104
18,4,1299,2,3,560016,58
18,4,953,2,1,560016,90
18,4,1457,2,3,560016,60
18,4,1000,1,1,560016,65
18,4,1100,2,3,560016,76.3
18,4,1075,2,1,560016,33.53
18,4,1450,3,3,560016,51
18,4,5515,6,2,560016,425
18,4,950,1,1,560016,40
18,4,1200,3,1,560016,180
18,4,1013,2,2,560016,60
18,4,1140,2,2,560016,56
18,4,2100,3,3,560016,220
18,4,1430,3,1,560016,61
18,4,600,3,0,560016,95
18,4,1600,3,2,560016,77
18,4,1190,2,1,560016,48
18,4,1625,3,2,560016,95
18,4,1210,2,2,560016,53
18,4,1615,3,2,560016,150
18,4,1180,2,2,560016,85
18,4,1500,2,0,560016,91
18,4,850,2,1,560016,45
18,4,1130,2,2,560016,55
18,4,907,2,2,560016,38
18,4,1300,2,3,560016,90
18,4,1891,3,1,560016,110
18,4,1735,3,3,560016,78
18,4,1075,2,1,560016,33
18,4,2040,4,3,560016,123
18,4,1590,3,2,560016,57
18,4,1600,5,2,560016,140
18,4,1160,2,3,560016,55
18,4,930,1,1,560016,55
18,4,1010,2,1,560016,58
18,4,1221,2,2,560016,68
18,4,2400,4,3,560016,470
18,4,1108,2,1,560016,87.48
18,4,1000,4,2,560016,120
18,4,1370,2,1,560016,70
18,4,920,2,1,560016,41.5
18,4,1277,2,1,560016,79.89
18,4,1213,2,2,560016,38.1
18,4,1653,3,2,560016,85
18,4,2400,3,3,560016,140
18,4,3000,5,3,560016,500
18,4,1600,4,3,560016,250
18,4,1321,2,0,560016,40
18,4,1570,3,2,560016,68
18,4,1150,8,0,560016,70
18,4,1053,2,3,560016,44
18,4,1325,2,3,560016,56
18,4,1169,2,1,560016,50.11
18,4,1274,2,1,560016,90
18,4,1317,2,2,560016,52
18,4,1195,2,1,560016,75
18,4,940,2,2,560016,35
18,4,1820,3,2,560016,95.5
18,4,1450,3,3,560016,53.6
18,4,1615,3,0,560016,96.9
18,4,2200,2,3,560016,99
18,4,985,2,1,560016,62.5
18,4,1116,2,1,560016,33
18,4,656,2,1,560016,25
18,4,1105,2,1,560016,39.5
18,4,1220,2,1,560016,55
18,4,1400,3,2,560016,74
18,4,2400,3,0,560016,185
18,4,850,3,0,560016,63
18,4,1000,2,1,560016,35
18,4,1660,3,3,560016,80
18,4,1330,2,1,560016,57
18,4,1165,2,1,560016,52
18,4,1153,2,2,560016,56
18,4,1270,2,2,560016,45
18,4,1070,2,2,560016,38
18,4,1427,2,0,560016,85
18,4,1420,2,2,560016,95
18,4,1600,5,0,560016,130
18,4,2031,2,2,560016,200
18,4,1454,2,1,560016,90
18,4,1116,2,3,560016,48.76
18,4,2000,3,1,560016,180
18,4,1346,2,1,560016,74.03
18,4,1062,2,1,560016,50
18,4,700,1,1,560016,25.5
18,4,1405,2,1,560016,99
18,4,1100,2,2,560016,50
18,4,2153,4,3,560016,120
18,4,1200,3,2,560016,120
18,4,2135,3,2,560016,170
18,4,1125,2,1,560016,47
18,4,1350,2,2,560016,47.25
18,4,1068,2,3,560016,48
18,4,940,2,1,560016,32.9
18,4,1063,2,1,560016,32.79
18,4,1382,2,2,560016,84.5
18,4,936,2,1,560016,45
18,4,1400,2,3,560016,60
18,4,475,1,1,560016,26
18,4,1200,2,1,560016,115
18,4,1450,3,3,560016,65
18,4,1162,2,1,560016,52
18,4,1161,2,1,560016,48.75
18,4,1623.29,2,2,560016,105
18,4,1260,2,1,560016,70
18,4,1672,3,2,560016,190
18,4,3000,4,2,560016,240
18,4,1500,2,0,560016,70
18,4,1650,6,0,560016,200
18,4,2000,3,3,560016,200
18,4,1675,1,0,560016,241
18,4,1200,3,2,560016,150
18,4,1100,2,2,560016,46.2
18,4,1400,2,3,560016,56
18,4,2257,3,2,560016,155
18,4,1153,2,2,560016,56.5
18,4,1197,2,1,560016,56.86
18,4,1150,2,2,560016,90
18,4,595,1,1,560016,40
18,4,1837,3,1,560016,110
18,4,3750,4,0,560016,190
18,4,1830,3,3,560016,91.86
18,4,1715,3,3,560016,115
18,4,970,2,1,560016,35
18,4,1200,3,2,560016,148
18,4,2700,5,1,560016,95.75
18,4,5480,4,2,560016,400
18,4,2400,5,1,560016,135
18,4,3040,4,2,560016,135
18,4,1168,2,1,560016,66
18,4,1160,2,2,560016,36.54
18,4,1500,3,2,560016,75
18,4,600,2,1,560016,72
18,4,1200,7,3,560016,250
18,4,850,2,1,560016,25.4
18,4,935,2,2,560016,39
18,4,1200,5,1,560016,235
18,4,654,1,1,560016,49
18,4,1650,3,1,560016,180
18,4,5656,5,0,560016,499
18,4,1300,2,1,560016,33
18,4,950,2,1,560016,60
18,4,1250,3,2,560016,54
18,4,1072,2,1,560016,42.87
18,4,1425,2,2,560016,65
18,4,1165,1,0,560016,42.09
18,4,1390,2,2,560016,69.49
18,4,1510,3,2,560016,78
18,4,1305,2,2,560016,90
18,4,1200,6,2,560016,170
18,4,866,2,2,560016,32
18,4,1231,2,1,560016,84.5
18,4,1360,2,3,560016,45
18,4,2500,3,3,560016,138
18,4,1140,2,3,560016,55
18,4,525,1,1,560016,30
18,4,1295,2,1,560016,64.5
18,4,1020,2,2,560016,45.75
18,4,3504,4,0,560016,262
18,4,1200,1,0,560016,50
18,4,1100,2,1,560016,41
18,4,4723,4,3,560016,500
18,4,820,2,2,560016,37
18,4,3508,4,1,560016,386
18,4,3700,4,2,560016,400
18,4,1354,2,2,560016,70
18,4,2453,3,2,560016,250
18,4,1154,2,1,560016,51.8
18,4,1680,2,3,560016,92
18,4,1205,2,2,560016,60
18,4,1400,2,2,560016,86
18,4,1625,3,1,560016,150
18,4,1500,3,1,560016,73
18,4,1520,2,3,560016,80
18,4,1300,3,1,560016,65
18,4,1150,2,2,560016,47
18,4,1762,3,3,560016,109
18,4,1153,2,2,560016,58
18,4,2650,4,1,560016,223
18,4,1350,2,2,560016,47
18,4,950,2,2,560016,56
18,4,3295,3,3,560016,310
18,4,1515,3,3,560016,80.5
18,4,1100,2,2,560016,30
18,4,1250,2,2,560016,65
18,4,1200,2,0,560016,120
18,4,2500,8,3,560016,95
18,4,1200,4,2,560016,100
18,4,1355,2,2,560016,51.5
18,4,1115,3,1,560016,39.14
18,4,1275,3,2,560016,45
18,4,2051,3,2,560016,170
18,4,1470,2,2,560016,99
18,4,1550,2,3,560016,70
18,4,1270,2,1,560016,73
18,4,2119,4,2,560016,111
18,4,1600,3,3,560016,170
18,4,1320,2,2,560016,50
18,4,2505,3,0,560016,165
18,4,1410,2,1,560016,54
18,4,1200,2,3,560016,70
18,4,1705,2,1,560016,86.96
18,4,995,2,1,560016,48
18,4,1081,2,1,560016,52
18,4,1194,2,2,560016,46
18,4,605,1,1,560016,30.24
18,4,567,1,1,560016,25
18,4,1718,3,2,560016,275
18,4,600,5,1,560016,135
18,4,1715,3,2,560016,105
18,4,3206,5,0,560016,270
18,4,1500,4,0,560016,235
18,4,1846,3,2,560016,120
18,4,600,3,1,560016,90
18,4,1015,2,3,560016,56
18,4,4350,8,0,560016,2600
18,4,1100,2,1,560016,36
18,4,1965,4,2,560016,125
18,4,1021,2,2,560016,45.9
18,4,1230,2,1,560016,67.65
18,4,1260,2,2,560016,55
18,4,2400,4,1,560016,700
18,4,1894,4,1,560016,114
18,4,1500,4,2,560016,233
18,4,1950,3,2,560016,131
18,4,1231,2,3,560016,66
18,4,1236,2,1,560016,58
18,4,1800,3,0,560016,120
18,4,1650,3,2,560016,135
18,4,750,3,1,560016,88
18,4,1443,2,2,560016,70
18,4,886,4,2,560016,120
18,4,925,2,1,560016,68
18,4,1305,3,1,560016,33.28
18,4,1190,2,2,560016,46.41
18,4,1284,2,2,560016,53.36
18,4,350,3,1,560016,45
18,4,875,3,1,560016,115
18,4,1325,2,1,560016,59
18,4,2400,5,2,560016,750
18,4,1183,2,1,560016,79.54
18,4,1750,3,2,560016,100
18,4,16335,4,2,560016,149
18,4,747,1,2,560016,27
18,4,1342,2,1,560016,90
18,4,1113,2,1,560015,52
18,4,1738,3,2,560015,110
18,4,1206,2,0,560015,90
18,4,2790,4,3,560015,198
18,4,1162,2,1,560015,59
18,4,1194,2,2,560015,46
18,4,1857,4,3,560015,155
18,4,3500,6,0,560015,115
18,4,1763,3,2,560014,240
18,4,1150,2,1,560014,45.99
18,5,1290,2,2,560014,72
18,5,3408,5,0,560014,145
18,5,900,2,1,560014,145
18,5,1150,2,0,560014,70
18,5,1040,2,1,560014,109
18,5,1160,2,2,560014,64.08
18,5,900,2,2,560014,27
18,5,1750,3,1,560014,185
18,5,1320,2,1,560014,38.12
18,5,2240,4,2,560014,160
18,5,891,2,1,560014,26
18,5,1000,4,3,560013,80
18,5,1852,3,2,560013,125
18,5,1323,2,1,560013,42
18,5,1404,2,1,560013,67.5
18,5,1370,2,2,560013,60
18,5,1385,2,2,560013,48.48
18,5,1129,2,1,560013,50
18,5,1876,3,1,560013,150
18,5,1720,3,1,560013,95
18,5,1200,4,1,560013,80
18,5,1175,2,2,560013,86.68
18,5,500,1,2,560013,51
18,5,1200,5,2,560013,85
18,5,1200,1,0,560013,295
18,5,1893,3,2,560013,130
18,5,1430,3,2,560013,52
18,5,850,2,2,560013,45
18,5,1392,2,1,560013,110
18,5,1938,3,3,560013,105
18,5,1020,2,2,560013,52
18,5,2400,2,1,560013,360
18,5,1832,3,2,560013,160
18,5,1423,2,2,560013,85
18,5,1432,2,1,560013,85
18,5,1350,4,3,560013,235
18,5,1500,6,0,560013,270
18,5,1480,3,2,560013,65
18,5,1843,3,2,560013,96.2
18,5,760,4,2,560013,95
18,5,1916,2,1,560013,150
18,5,1255,2,1,560013,55.5
18,5,1160,2,2,560013,44.08
18,5,2640,2,1,560013,170
18,5,1160,2,3,560013,53
18,5,1200,2,1,560013,80
18,5,1100,2,1,560013,44
18,5,1500,3,3,560013,100
18,5,1336,2,3,560013,50.35
18,5,1065,2,1,560013,46
18,5,1294,2,1,560013,115
18,5,1550,3,2,560013,68.5
18,5,1216,2,1,560013,75
18,5,1005,2,2,560013,40
18,5,1430,2,1,560013,102
18,5,4100,4,3,560013,660
18,5,1660,3,2,560013,125
18,5,1430,2,3,560013,56
18,5,1470,2,1,560013,75
18,5,1045,2,1,560013,76.77
18,5,950,2,0,560013,30
18,5,1382,3,1,560013,65
18,5,930,2,2,560013,46
18,5,1660,2,2,560011,116
18,5,1290,2,2,560011,71.95
18,5,1010,2,1,560011,45
18,5,3050,4,0,560011,130
18,5,1200,2,2,560011,71
18,5,1650,3,2,560011,140
18,5,1636,3,2,560011,88
18,5,2367,3,2,560011,320
18,5,1153,2,2,560011,56.55
18,5,2087.01,4,2,560011,160
18,5,1200,2,1,560011,47
18,5,1844,3,1,560011,89
18,5,1215,2,1,560011,43.75
18,5,1194,2,1,560011,57
18,5,1220,2,2,560011,52
18,5,3150,4,2,560011,150
18,5,525,1,1,560011,26
18,5,955,2,1,560011,37.97
18,5,2000,5,0,560011,75
18,5,884,2,1,560011,48
18,5,1250,2,1,560011,68.75
18,5,7000,2,1,560011,135
18,5,2400,4,2,560011,300
18,5,2990,4,1,560011,225
18,5,1195,2,1,560011,52
18,5,2559,1,1,560011,55
18,5,1200,2,1,560011,33
18,5,984,2,1,560011,45.75
18,5,1089,2,1,560011,40
18,5,1165,2,1,560011,52
18,5,410,1,1,560011,10
18,5,1482,3,1,560011,110
18,5,1200,2,1,560011,68
18,5,1938,3,3,560011,113
18,5,1166,2,2,560010,34.97
18,5,1275,2,2,560010,55.46
18,5,1140,2,2,560010,43
18,5,3734,5,1,560010,430
18,5,720,1,2,560010,28
18,5,1200,3,2,560010,228
18,5,1100,2,1,560010,90
18,5,1162,2,2,560010,98.77
18,5,540,1,0,560010,35
18,5,1550,2,2,560010,73.5
18,5,1300,3,0,560010,145
18,5,1200,5,1,560010,130
18,5,1220,2,2,560010,60
18,5,964,2,1,560010,62
18,5,1500,3,2,560010,50
18,5,1347,2,1,560010,44
18,5,5000,5,0,560010,250
18,5,3000,4,2,560010,140
18,5,1120,2,1,560010,42.5
18,5,600,1,1,560010,22.8
18,5,2321,4,1,560010,157
18,5,540,1,2,560010,24
18,5,1150,2,1,560010,57
18,5,1484,3,1,560010,75
18,5,1680,2,0,560010,68
18,5,620,2,1,560010,23
18,5,1650,3,2,560010,78
18,5,1250,3,2,560010,44
18,5,2072,3,2,560010,108
18,5,1105,2,2,560010,40
18,5,1200,2,2,560010,60.5
18,5,3100,7,3,560010,145
18,5,4007,4,3,560010,530
18,5,550,2,1,560010,16
18,5,1340,2,2,560010,53.6
18,5,2409,3,3,560010,395
18,5,1194,2,2,560010,46
18,5,1246,2,1,560010,65
18,5,1055,2,3,560010,75
18,5,1541,3,1,560010,69.61
18,5,1370,2,2,560010,88
18,5,1224,2,2,560010,75
18,5,650,2,1,560010,58
18,5,883,2,1,560010,39
18,5,1676,3,0,560010,92.13
18,5,1154,2,1,560010,57
18,5,1610,3,3,560010,78.5
18,5,1057,2,1,560010,42
18,5,1157,2,1,560010,65
18,5,1200,4,1,560010,85
18,5,1500,7,3,560010,130
18,5,980,2,3,560010,35
18,5,1140,2,1,560010,40
18,5,1206,2,1,560010,40.7
18,5,575,1,1,560010,16.75
18,5,1600,3,1,560010,170
18,5,2400,4,1,560010,500
18,5,1300,2,2,560010,52
18,5,1270,2,1,560010,35.56
18,5,1128,2,1,560010,63.5
18,5,640,1,1,560010,45
18,5,2400,3,2,560010,185
18,5,1200,2,0,560010,66
18,5,1090,2,2,560010,38.15
18,5,589,1,1,560010,29
18,5,1125,2,1,560010,28.13
18,5,1140,2,2,560010,50.66
18,5,3150,4,2,560010,500
18,5,1315,2,3,560010,74
18,5,1435,2,2,560010,115
18,5,1092,2,2,560010,44
18,5,1314,2,3,560010,80
18,5,1260,2,1,560010,100
18,5,1875,5,1,560010,192
18,5,1080,2,1,560010,49
18,5,4000,8,3,560010,160
18,5,1082,2,1,560010,45
18,5,1150,3,2,560010,65
18,5,1052,2,1,560010,34.72
18,5,1045,2,1,560010,45
18,5,1442,3,2,560010,80
18,5,1500,2,2,560010,75
18,5,497,1,1,560010,20
18,5,1255,2,1,560010,53.57
18,5,1432,3,2,560010,79
18,5,2100,3,2,560010,150
18,5,1450,2,2,560010,80
18,5,1346,2,1,560010,69.61
18,5,1200,2,2,560010,29
18,5,925,2,1,560010,49.82
18,5,1160,2,2,560010,49
18,5,1768,3,3,560010,81.31
18,5,1094,2,2,560010,54
18,5,1500,3,3,560010,90
18,5,1745,3,2,560010,130
18,5,2875,7,0,560010,85
18,5,3500,3,3,560010,425
18,5,1550,3,1,560010,50
18,5,2340,5,1,560010,160
18,5,1655,3,2,560010,113
18,5,2024,3,2,560010,103
18,5,3100,5,0,560010,425
18,5,1575,4,3,560010,100
18,5,1920,3,2,560010,130
18,5,6200,4,2,560010,744
18,5,1082,2,1,560010,55
18,5,1265,2,3,560010,55
18,5,1100,2,2,560010,45
18,5,1160,2,1,560010,65
18,5,1246,2,1,560010,67.4
18,5,615,1,1,560010,43.08
18,5,1128,2,1,560010,60
18,5,1260,2,1,560010,55
18,5,1830,3,3,560008,89.89
18,5,1525,2,2,560008,68
18,5,602,2,1,560008,30
18,5,3000,4,2,560008,400
18,5,1835,3,3,560008,89
18,5,1250,3,3,560008,62.6
18,5,1200,4,1,560008,110
18,5,1855,3,3,560008,96
18,5,1450,3,3,560008,60.91
18,5,2089,3,2,560008,148
18,5,1464,3,2,560008,56
18,5,4800,3,2,560008,200
18,5,1200,2,2,560008,44.73
18,5,1095,2,1,560008,45
18,5,2900,3,2,560008,297
18,5,2500,3,2,560008,345
18,5,1170,3,2,560008,80
18,5,1280,2,1,560008,88
18,5,1224,2,0,560008,105
18,5,1694,3,1,560008,125
18,5,825,2,1,560008,30
18,5,1612,3,1,560008,98.38
18,5,985,2,1,560008,25.12
18,5,1175,2,2,560008,75
18,5,600,1,0,560008,24
18,5,1740,3,3,560008,85
18,5,1770,3,2,560008,99
18,5,1000,7,3,560008,260
18,5,1090,2,1,560008,46
18,5,2295,3,0,560008,650
18,5,4144,5,1,560008,331
18,5,1800,3,1,560008,130
18,5,1221,3,3,560008,65
18,5,1046,2,1,560008,48
18,5,1290,2,3,560008,56.12
18,5,1065,2,1,560008,30.76
18,5,1850,4,2,560008,121
18,5,1097,2,1,560008,49
18,5,1200,3,2,560008,70
18,5,2160,3,2,560008,170
18,5,1140,2,2,560008,52
18,5,1297,2,2,560008,98
18,5,1150,2,0,560008,50
18,5,1375,2,1,560008,45
18,5,1245,2,2,560008,58
18,5,4750,6,1,560008,948
18,5,1800,3,0,560008,180
18,5,1594,3,2,560008,140
18,5,1200,2,0,560008,66
18,5,645,1,1,560008,16.45
18,5,700,2,2,560008,36
18,5,2500,4,0,560008,650
18,5,1000,2,0,560008,50
18,5,4000,5,1,560008,540
18,5,1160,2,2,560008,42
18,5,1200,6,0,560008,85
18,5,600,3,0,560008,140
18,5,1570,2,2,560008,95
18,5,1290,2,2,560008,88
18,5,1200,2,1,560008,44.4
18,5,2777.29,5,2,560008,649
18,5,2250,3,0,560005,180
18,5,1270,2,0,560005,172
18,5,1145,2,2,560005,44
18,5,1320,2,2,560005,46
18,5,1065,2,1,560005,30.75
18,5,1650,3,2,560005,48
18,5,1371,2,1,560005,86
18,5,2700,5,2,560005,150
18,5,1575,3,1,560005,94.5
18,5,1362,2,2,560005,66
18,5,3210,0,0,560005,353
18,5,1255,3,1,560005,90
18,5,925,2,1,560005,35
18,5,1088,2,1,560005,30.46
18,5,1234,2,2,560005,80
18,5,2140,3,2,560005,139
18,5,1584,3,2,560005,101
18,5,1175,2,2,560005,50
18,5,1555,3,3,560005,52
18,5,645,1,1,560005,16.45
18,5,1585,2,2,560005,79
18,5,1354,2,2,560005,71
18,5,1165,2,2,560005,45
18,5,1200,3,1,560005,75
18,5,1740,2,1,560005,137
18,5,1200,9,0,560005,185
18,5,985,2,1,560005,50.17
18,5,1200,2,1,560005,36
18,5,600,4,2,560005,70
18,5,1340,2,2,560005,47
18,5,1583,3,1,560005,95.23
18,5,1200,5,0,560005,325
18,5,1200,1,1,560005,180
18,5,1573,3,2,560005,100
18,5,1227,2,2,560005,42.88
18,5,1210,2,1,560005,60
18,5,1650,3,3,560005,125
18,5,1000,4,2,560005,300
18,5,1485,2,2,560005,63
18,5,1735,3,2,560005,97
18,5,1730,3,2,560005,175
18,5,1684,3,2,560005,86
18,5,1686,3,3,560005,77
18,5,1654,3,3,560005,82
18,5,1600,3,3,560005,105
18,5,1100,2,1,560005,39.9
18,5,1655,3,3,560005,95
18,5,1830,3,3,560005,121
18,5,1430,3,1,560005,85
18,5,1989,4,3,560005,155
18,5,1044,2,2,560005,55
18,5,1426,3,2,560005,85
18,5,1115,2,2,560005,50
18,5,1000,2,1,560005,29
18,5,754,2,0,560005,69.99
18,5,1140,2,1,560005,33.06
18,5,900,2,1,560005,35
